poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
85843,1327,Meredith College,"","","Meredith College Department of History, Political Science, and International Studies",423,"Meredith College Department of History, Political Science, and International Studies",1.6,0.3,Online Panel,8.0,North Carolina,1/26/24,1/31/24,,"",,,,,191728,760,rv,,rv,,2/5/24 09:51,"",https://www.meredith.edu/news/meredith-poll-explores-primary-preferences-opinions-on-policy-issues-and-importance-of-democracy/,https://www.meredith.edu/news/meredith-poll-explores-primary-preferences-opinions-on-policy-issues-and-importance-of-democracy/,,https://c7p4g5i9.rocketcdn.me/wp-content/uploads/2024/02/February-2024-Poll-Report.pdf,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Robinson,30168,Mark Keith Robinson,35.0
85614,1302,Echelon Insights,2071,Future 42,Echelon Insights,407,Echelon Insights,2.7,-0.8,Live Phone/Text-to-Web,9.0,Washington,12/9/23,12/13/23,,"",,,,,190359,500,rv,,rv,,1/15/24 12:29,"",https://future42.org/undivided-future-42-poll-shows-reichert-ahead-in-2024-matchup/,https://future42.org/undivided-future-42-poll-shows-reichert-ahead-in-2024-matchup/,https://twitter.com/iapolls2022/status/1746589056392200690,,"",,REP,9546,2024,Governor,0,,11/5/24,general,false,false,,DEM,Ferguson,31118,Bob Ferguson,35.0
85614,1302,Echelon Insights,2071,Future 42,Echelon Insights,407,Echelon Insights,2.7,-0.8,Live Phone/Text-to-Web,9.0,Washington,12/9/23,12/13/23,,"",,,,,190359,500,rv,,rv,,1/15/24 12:29,"",https://future42.org/undivided-future-42-poll-shows-reichert-ahead-in-2024-matchup/,https://future42.org/undivided-future-42-poll-shows-reichert-ahead-in-2024-matchup/,https://twitter.com/iapolls2022/status/1746589056392200690,,"",,REP,9546,2024,Governor,0,,11/5/24,general,false,false,,REP,Reichert,31119,David G. Reichert,39.0
84880,1516,East Carolina University,"","",East Carolina University Center for Survey Research,523,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Online Panel/Text-to-Web,7.0,North Carolina,11/29/23,12/1/23,,"",,,,,188063,915,rv,,rv,,12/6/23 12:38,"",https://surveyresearch-ecu.reportablenews.com/pr/mark-robinson-ahead-in-nc-republican-primary-for-governor-but-many-undecided-trump-with-wide-lead-over-republican-rivals-robinson-stein-matchup-competitive,https://surveyresearch-ecu.reportablenews.com/pr/mark-robinson-ahead-in-nc-republican-primary-for-governor-but-many-undecided-trump-with-wide-lead-over-republican-rivals-robinson-stein-matchup-competitive,,,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,DEM,Stein,30167,Joshua Harold Stein,39.8
84880,1516,East Carolina University,"","",East Carolina University Center for Survey Research,523,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Online Panel/Text-to-Web,7.0,North Carolina,11/29/23,12/1/23,,"",,,,,188063,915,rv,,rv,,12/6/23 12:38,"",https://surveyresearch-ecu.reportablenews.com/pr/mark-robinson-ahead-in-nc-republican-primary-for-governor-but-many-undecided-trump-with-wide-lead-over-republican-rivals-robinson-stein-matchup-competitive,https://surveyresearch-ecu.reportablenews.com/pr/mark-robinson-ahead-in-nc-republican-primary-for-governor-but-many-undecided-trump-with-wide-lead-over-republican-rivals-robinson-stein-matchup-competitive,,,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Robinson,30168,Mark Keith Robinson,44.1
84880,1516,East Carolina University,"","",East Carolina University Center for Survey Research,523,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Online Panel/Text-to-Web,7.0,North Carolina,11/29/23,12/1/23,,"",,,,,188064,915,rv,,rv,,12/6/23 12:38,"",https://surveyresearch-ecu.reportablenews.com/pr/mark-robinson-ahead-in-nc-republican-primary-for-governor-but-many-undecided-trump-with-wide-lead-over-republican-rivals-robinson-stein-matchup-competitive,https://surveyresearch-ecu.reportablenews.com/pr/mark-robinson-ahead-in-nc-republican-primary-for-governor-but-many-undecided-trump-with-wide-lead-over-republican-rivals-robinson-stein-matchup-competitive,,,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,DEM,Stein,30167,Joshua Harold Stein,40.0
84880,1516,East Carolina University,"","",East Carolina University Center for Survey Research,523,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Online Panel/Text-to-Web,7.0,North Carolina,11/29/23,12/1/23,,"",,,,,188064,915,rv,,rv,,12/6/23 12:38,"",https://surveyresearch-ecu.reportablenews.com/pr/mark-robinson-ahead-in-nc-republican-primary-for-governor-but-many-undecided-trump-with-wide-lead-over-republican-rivals-robinson-stein-matchup-competitive,https://surveyresearch-ecu.reportablenews.com/pr/mark-robinson-ahead-in-nc-republican-primary-for-governor-but-many-undecided-trump-with-wide-lead-over-republican-rivals-robinson-stein-matchup-competitive,,,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Folwell,31015,Dale Robbins Folwell,38.4
84880,1516,East Carolina University,"","",East Carolina University Center for Survey Research,523,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Online Panel/Text-to-Web,7.0,North Carolina,11/29/23,12/1/23,,"",,,,,188065,915,rv,,rv,,12/6/23 12:40,"",https://surveyresearch-ecu.reportablenews.com/pr/mark-robinson-ahead-in-nc-republican-primary-for-governor-but-many-undecided-trump-with-wide-lead-over-republican-rivals-robinson-stein-matchup-competitive,https://surveyresearch-ecu.reportablenews.com/pr/mark-robinson-ahead-in-nc-republican-primary-for-governor-but-many-undecided-trump-with-wide-lead-over-republican-rivals-robinson-stein-matchup-competitive,,,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,DEM,Stein,30167,Joshua Harold Stein,42.4
84880,1516,East Carolina University,"","",East Carolina University Center for Survey Research,523,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Online Panel/Text-to-Web,7.0,North Carolina,11/29/23,12/1/23,,"",,,,,188065,915,rv,,rv,,12/6/23 12:40,"",https://surveyresearch-ecu.reportablenews.com/pr/mark-robinson-ahead-in-nc-republican-primary-for-governor-but-many-undecided-trump-with-wide-lead-over-republican-rivals-robinson-stein-matchup-competitive,https://surveyresearch-ecu.reportablenews.com/pr/mark-robinson-ahead-in-nc-republican-primary-for-governor-but-many-undecided-trump-with-wide-lead-over-republican-rivals-robinson-stein-matchup-competitive,,,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Graham,31127,Bill Graham,38.8
84702,383,PPP,618,Northwest Progressive Institute,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text-to-Web,4.0,Washington,11/14/23,11/15/23,,"",,,,,187363,700,lv,,lv,,11/16/23 15:32,"",https://www.nwprogressive.org/weblog/2023/11/dave-reichert-slightly-ahead-of-bob-ferguson-in-2024-wa-gubernatorial-race-npi-poll-finds.html,https://www.nwprogressive.org/weblog/2023/11/dave-reichert-slightly-ahead-of-bob-ferguson-in-2024-wa-gubernatorial-race-npi-poll-finds.html,,,"",,DEM,9546,2024,Governor,0,,11/5/24,general,false,false,,DEM,Ferguson,31118,Bob Ferguson,44.0
84702,383,PPP,618,Northwest Progressive Institute,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text-to-Web,4.0,Washington,11/14/23,11/15/23,,"",,,,,187363,700,lv,,lv,,11/16/23 15:32,"",https://www.nwprogressive.org/weblog/2023/11/dave-reichert-slightly-ahead-of-bob-ferguson-in-2024-wa-gubernatorial-race-npi-poll-finds.html,https://www.nwprogressive.org/weblog/2023/11/dave-reichert-slightly-ahead-of-bob-ferguson-in-2024-wa-gubernatorial-race-npi-poll-finds.html,,,"",,DEM,9546,2024,Governor,0,,11/5/24,general,false,false,,REP,Reichert,31119,David G. Reichert,46.0
84684,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,New Hampshire,11/10/23,11/13/23,,"",,,,,186285,917,rv,,rv,,11/15/23 10:10,"",https://emersoncollegepolling.com/new-hampshire-2024-haley-surges-to-second-place-while-trump-maintains-lead/,https://emersoncollegepolling.com/new-hampshire-2024-haley-surges-to-second-place-while-trump-maintains-lead/,,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Femersoncollegepolling.com%2Fwp-content%2Fuploads%2F2023%2F11%2FNH_11.13.2023.xlsx&wdOrigin=BROWSELINK,"",,,9542,2024,Governor,0,,11/5/24,general,false,false,,DEM,Craig,31054,Joyce Craig,39.8
84684,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,New Hampshire,11/10/23,11/13/23,,"",,,,,186285,917,rv,,rv,,11/15/23 10:10,"",https://emersoncollegepolling.com/new-hampshire-2024-haley-surges-to-second-place-while-trump-maintains-lead/,https://emersoncollegepolling.com/new-hampshire-2024-haley-surges-to-second-place-while-trump-maintains-lead/,,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Femersoncollegepolling.com%2Fwp-content%2Fuploads%2F2023%2F11%2FNH_11.13.2023.xlsx&wdOrigin=BROWSELINK,"",,,9542,2024,Governor,0,,11/5/24,general,false,false,,REP,Ayotte,31055,Kelly Ayotte,43.3
84684,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,New Hampshire,11/10/23,11/13/23,,"",,,,,186286,917,rv,,rv,,11/15/23 10:10,"",https://emersoncollegepolling.com/new-hampshire-2024-haley-surges-to-second-place-while-trump-maintains-lead/,https://emersoncollegepolling.com/new-hampshire-2024-haley-surges-to-second-place-while-trump-maintains-lead/,,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Femersoncollegepolling.com%2Fwp-content%2Fuploads%2F2023%2F11%2FNH_11.13.2023.xlsx&wdOrigin=BROWSELINK,"",,,9542,2024,Governor,0,,11/5/24,general,false,false,,DEM,Warmington,31056,Cinde Warmington,36.5
84684,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,New Hampshire,11/10/23,11/13/23,,"",,,,,186286,917,rv,,rv,,11/15/23 10:10,"",https://emersoncollegepolling.com/new-hampshire-2024-haley-surges-to-second-place-while-trump-maintains-lead/,https://emersoncollegepolling.com/new-hampshire-2024-haley-surges-to-second-place-while-trump-maintains-lead/,,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Femersoncollegepolling.com%2Fwp-content%2Fuploads%2F2023%2F11%2FNH_11.13.2023.xlsx&wdOrigin=BROWSELINK,"",,,9542,2024,Governor,0,,11/5/24,general,false,false,,REP,Ayotte,31055,Kelly Ayotte,44.0
84665,1327,Meredith College,"","","Meredith College Department of History, Political Science, and International Studies",423,"Meredith College Department of History, Political Science, and International Studies",1.6,0.3,Online Panel,8.0,North Carolina,11/1/23,11/5/23,,"",,,,,185691,755,rv,,rv,,11/13/23 11:24,"",https://www.meredith.edu/news/meredith-poll-explores-voters-approval-of-political-leaders-perceptions-of-political-parties-and-level-of-civic-knowledge/,https://www.meredith.edu/news/meredith-poll-explores-voters-approval-of-political-leaders-perceptions-of-political-parties-and-level-of-civic-knowledge/,,https://c7p4g5i9.rocketcdn.me/wp-content/uploads/2023/11/Meredith-Poll-Report-November-2023.docx.pdf,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,DEM,Stein,30167,Joshua Harold Stein,38.0
84665,1327,Meredith College,"","","Meredith College Department of History, Political Science, and International Studies",423,"Meredith College Department of History, Political Science, and International Studies",1.6,0.3,Online Panel,8.0,North Carolina,11/1/23,11/5/23,,"",,,,,185691,755,rv,,rv,,11/13/23 11:24,"",https://www.meredith.edu/news/meredith-poll-explores-voters-approval-of-political-leaders-perceptions-of-political-parties-and-level-of-civic-knowledge/,https://www.meredith.edu/news/meredith-poll-explores-voters-approval-of-political-leaders-perceptions-of-political-parties-and-level-of-civic-knowledge/,,https://c7p4g5i9.rocketcdn.me/wp-content/uploads/2023/11/Meredith-Poll-Report-November-2023.docx.pdf,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Robinson,30168,Mark Keith Robinson,36.0
84585,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,2.6,-1.2,Online Panel/Text-to-Web,6.0,Kentucky,11/1/23,11/2/23,,"",,,,,184955,660,lv,,lv,,11/6/23 15:05,"",https://www.dataforprogress.org/blog/2023/11/6/beshear-up-2-over-cameron-in-close-kentucky-governor-race,https://www.dataforprogress.org/blog/2023/11/6/beshear-up-2-over-cameron-in-close-kentucky-governor-race,,https://www.filesforprogress.org/datasets/2023/11/dfp_kygov_2023ge_tabs.pdf,"",false,,9550,2023,Governor,0,,11/7/23,general,false,false,,DEM,Beshear,30953,Andy Beshear,50.0
84585,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,2.6,-1.2,Online Panel/Text-to-Web,6.0,Kentucky,11/1/23,11/2/23,,"",,,,,184955,660,lv,,lv,,11/6/23 15:05,"",https://www.dataforprogress.org/blog/2023/11/6/beshear-up-2-over-cameron-in-close-kentucky-governor-race,https://www.dataforprogress.org/blog/2023/11/6/beshear-up-2-over-cameron-in-close-kentucky-governor-race,,https://www.filesforprogress.org/datasets/2023/11/dfp_kygov_2023ge_tabs.pdf,"",false,,9550,2023,Governor,0,,11/7/23,general,false,false,,REP,Cameron,30950,Daniel Jay Cameron,48.0
84586,1551,Concord Public Opinion Partners,1126,Education Reform Now Advocacy,Concord Public Opinion Partners,553,Concord Public Opinion Partners,1.1,0.3,Live Phone,1.0,Kentucky,11/1/23,11/2/23,,"",,,,,184974,470,lv,,lv,,11/6/23 20:27,"",https://img1.wsimg.com/blobby/go/16f03205-717c-46dc-b7bc-a2080e43a492/downloads/Kentucky%20Race%20Memo.pdf,,https://img1.wsimg.com/blobby/go/16f03205-717c-46dc-b7bc-a2080e43a492/downloads/Kentucky%20Race%20Memo.pdf,,"",,DEM,9550,2023,Governor,0,,11/7/23,general,false,false,,DEM,Beshear,30953,Andy Beshear,48.0
84586,1551,Concord Public Opinion Partners,1126,Education Reform Now Advocacy,Concord Public Opinion Partners,553,Concord Public Opinion Partners,1.1,0.3,Live Phone,1.0,Kentucky,11/1/23,11/2/23,,"",,,,,184974,470,lv,,lv,,11/6/23 20:27,"",https://img1.wsimg.com/blobby/go/16f03205-717c-46dc-b7bc-a2080e43a492/downloads/Kentucky%20Race%20Memo.pdf,,https://img1.wsimg.com/blobby/go/16f03205-717c-46dc-b7bc-a2080e43a492/downloads/Kentucky%20Race%20Memo.pdf,,"",,DEM,9550,2023,Governor,0,,11/7/23,general,false,false,,REP,Cameron,30950,Daniel Jay Cameron,40.0
84536,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Kentucky,10/30/23,11/2/23,,"",,,,,184743,1000,lv,,lv,,11/3/23 09:30,"",https://emersoncollegepolling.com/kentucky-2023-poll-cameron-catches-up-to-beshear-in-governors-race/,https://emersoncollegepolling.com/kentucky-2023-poll-cameron-catches-up-to-beshear-in-governors-race/,,,"",,,9550,2023,Governor,0,,11/7/23,general,false,false,,DEM,Beshear,30953,Andy Beshear,48.4
84536,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Kentucky,10/30/23,11/2/23,,"",,,,,184743,1000,lv,,lv,,11/3/23 09:30,"",https://emersoncollegepolling.com/kentucky-2023-poll-cameron-catches-up-to-beshear-in-governors-race/,https://emersoncollegepolling.com/kentucky-2023-poll-cameron-catches-up-to-beshear-in-governors-race/,,,"",,,9550,2023,Governor,0,,11/7/23,general,false,false,,REP,Cameron,30950,Daniel Jay Cameron,49.3
84609,1507,Show Me Victories,"","",Show Me Victories,520,Show Me Victories,,,Text,0.0,Missouri,10/26/23,10/31/23,,"",,,,,185139,407,rv,,rv,,11/8/23 09:26,"",https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,DEM,Quade,31106,Crystal Quade,33.0
84609,1507,Show Me Victories,"","",Show Me Victories,520,Show Me Victories,,,Text,0.0,Missouri,10/26/23,10/31/23,,"",,,,,185139,407,rv,,rv,,11/8/23 09:26,"",https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,REP,Kehoe,31107,Mike Kehoe,38.0
84609,1507,Show Me Victories,"","",Show Me Victories,520,Show Me Victories,,,Text,0.0,Missouri,10/26/23,10/31/23,,"",,,,,185140,407,rv,,rv,,11/8/23 09:27,"",https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,DEM,Quade,31106,Crystal Quade,34.0
84609,1507,Show Me Victories,"","",Show Me Victories,520,Show Me Victories,,,Text,0.0,Missouri,10/26/23,10/31/23,,"",,,,,185140,407,rv,,rv,,11/8/23 09:27,"",https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,REP,Ashcroft,31108,John R. Ashcroft,39.0
84609,1507,Show Me Victories,"","",Show Me Victories,520,Show Me Victories,,,Text,0.0,Missouri,10/26/23,10/31/23,,"",,,,,185141,407,rv,,rv,,11/8/23 09:27,"",https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,DEM,Quade,31106,Crystal Quade,34.0
84609,1507,Show Me Victories,"","",Show Me Victories,520,Show Me Victories,,,Text,0.0,Missouri,10/26/23,10/31/23,,"",,,,,185141,407,rv,,rv,,11/8/23 09:27,"",https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,REP,Eigel,31109,Bill C. Eigel,33.0
84609,1507,Show Me Victories,"","",Show Me Victories,520,Show Me Victories,,,Text,0.0,Missouri,10/26/23,10/31/23,,"",,,,,185142,407,rv,,rv,,11/8/23 09:27,"",https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,DEM,Hamra,31110,Mike Hamra,27.0
84609,1507,Show Me Victories,"","",Show Me Victories,520,Show Me Victories,,,Text,0.0,Missouri,10/26/23,10/31/23,,"",,,,,185142,407,rv,,rv,,11/8/23 09:27,"",https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,REP,Kehoe,31107,Mike Kehoe,37.0
84609,1507,Show Me Victories,"","",Show Me Victories,520,Show Me Victories,,,Text,0.0,Missouri,10/26/23,10/31/23,,"",,,,,185143,407,rv,,rv,,11/8/23 09:28,"",https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,DEM,Hamra,31110,Mike Hamra,29.0
84609,1507,Show Me Victories,"","",Show Me Victories,520,Show Me Victories,,,Text,0.0,Missouri,10/26/23,10/31/23,,"",,,,,185143,407,rv,,rv,,11/8/23 09:28,"",https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,REP,Ashcroft,31108,John R. Ashcroft,39.0
84609,1507,Show Me Victories,"","",Show Me Victories,520,Show Me Victories,,,Text,0.0,Missouri,10/26/23,10/31/23,,"",,,,,185144,407,rv,,rv,,11/8/23 09:28,"",https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,DEM,Hamra,31110,Mike Hamra,30.0
84609,1507,Show Me Victories,"","",Show Me Victories,520,Show Me Victories,,,Text,0.0,Missouri,10/26/23,10/31/23,,"",,,,,185144,407,rv,,rv,,11/8/23 09:28,"",https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,https://www.showmevictories.com/news/one-year-out-missouri-voters-share-their-opinions-ahead-of-2024-election-cycle/,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,REP,Eigel,31109,Bill C. Eigel,33.0
84472,383,PPP,1028,Democratic Governors' Association,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,4.0,Mississippi,10/19/23,10/20/23,,"",,,,,184032,601,lv,,lv,,10/23/23 09:18,"",https://mississippitoday.org/2023/10/23/governors-race-poll-tate-reeves-brandon-presley/,https://mississippitoday.org/2023/10/23/governors-race-poll-tate-reeves-brandon-presley/,,,"",true,DEM,9551,2023,Governor,0,,11/7/23,general,false,false,,DEM,Presley,30948,Brandon E. Presley,45.0
84472,383,PPP,1028,Democratic Governors' Association,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,4.0,Mississippi,10/19/23,10/20/23,,"",,,,,184032,601,lv,,lv,,10/23/23 09:18,"",https://mississippitoday.org/2023/10/23/governors-race-poll-tate-reeves-brandon-presley/,https://mississippitoday.org/2023/10/23/governors-race-poll-tate-reeves-brandon-presley/,,,"",true,DEM,9551,2023,Governor,0,,11/7/23,general,false,false,,REP,Reeves,30949,Tate Reeves,46.0
84463,1497,co/efficient,2035,Bluegrass Freedom Action,co/efficient,514,co/efficient,1.1,0.3,IVR/Text,5.0,Kentucky,10/18/23,10/19/23,,"",,,,,183965,1845,lv,,lv,,10/20/23 09:49,"",https://static1.squarespace.com/static/62b0d289831aea152bd1fd60/t/6531c94742342e6b3400f835/1697761607573/KY+General+Election+Memo+10.19.pdf,https://static1.squarespace.com/static/62b0d289831aea152bd1fd60/t/6531c94742342e6b3400f835/1697761607573/KY+General+Election+Memo+10.19.pdf,,,"",,REP,9550,2023,Governor,0,,11/7/23,general,false,false,,DEM,Beshear,30953,Andy Beshear,47.0
84463,1497,co/efficient,2035,Bluegrass Freedom Action,co/efficient,514,co/efficient,1.1,0.3,IVR/Text,5.0,Kentucky,10/18/23,10/19/23,,"",,,,,183965,1845,lv,,lv,,10/20/23 09:49,"",https://static1.squarespace.com/static/62b0d289831aea152bd1fd60/t/6531c94742342e6b3400f835/1697761607573/KY+General+Election+Memo+10.19.pdf,https://static1.squarespace.com/static/62b0d289831aea152bd1fd60/t/6531c94742342e6b3400f835/1697761607573/KY+General+Election+Memo+10.19.pdf,,,"",,REP,9550,2023,Governor,0,,11/7/23,general,false,false,,REP,Cameron,30950,Daniel Jay Cameron,45.0
84466,204,Hart Research Associates,"","",Hart Research Associates,113,Garin-Hart-Yang Research Group,1.0,0.2,Live Phone/Text-to-Web,5.0,Kentucky,10/14/23,10/16/23,30953,Andy Beshear,DEM,,,,183972,721,lv,,lv,,10/20/23 14:39,"",https://twitter.com/IAPolls2022/status/1715425709508718617?s=20,,https://twitter.com/IAPolls2022/status/1715425709508718617?s=20,,"",true,DEM,9550,2023,Governor,0,,11/7/23,general,false,false,,DEM,Beshear,30953,Andy Beshear,52.0
84466,204,Hart Research Associates,"","",Hart Research Associates,113,Garin-Hart-Yang Research Group,1.0,0.2,Live Phone/Text-to-Web,5.0,Kentucky,10/14/23,10/16/23,30953,Andy Beshear,DEM,,,,183972,721,lv,,lv,,10/20/23 14:39,"",https://twitter.com/IAPolls2022/status/1715425709508718617?s=20,,https://twitter.com/IAPolls2022/status/1715425709508718617?s=20,,"",true,DEM,9550,2023,Governor,0,,11/7/23,general,false,false,,REP,Cameron,30950,Daniel Jay Cameron,44.0
84337,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,,Kentucky,10/1/23,10/3/23,,"",,,,,183231,450,rv,,rv,,10/6/23 09:03,"",https://emersoncollegepolling.com/kentucky-2023-poll-beshear-holds-16-point-lead-over-cameron-in-gubernatorial-election/,https://emersoncollegepolling.com/kentucky-2023-poll-beshear-holds-16-point-lead-over-cameron-in-gubernatorial-election/,,,"",,,9550,2023,Governor,0,,11/7/23,general,false,false,,DEM,Beshear,30953,Andy Beshear,49.2
84337,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,,Kentucky,10/1/23,10/3/23,,"",,,,,183231,450,rv,,rv,,10/6/23 09:03,"",https://emersoncollegepolling.com/kentucky-2023-poll-beshear-holds-16-point-lead-over-cameron-in-gubernatorial-election/,https://emersoncollegepolling.com/kentucky-2023-poll-beshear-holds-16-point-lead-over-cameron-in-gubernatorial-election/,,,"",,,9550,2023,Governor,0,,11/7/23,general,false,false,,REP,Cameron,30950,Daniel Jay Cameron,32.9
84332,289,Mason-Dixon,1974,Magnolia Tribune,Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,2.6,-1.1,Live Phone,,Mississippi,9/27/23,10/2/23,,"",,,,,183207,625,lv,,lv,,10/5/23 10:43,"",https://magnoliatribune.com/2023/10/05/new-poll-presley-lags-behind-reeves-in-governors-race-with-just-one-month-remaining/,https://magnoliatribune.com/2023/10/05/new-poll-presley-lags-behind-reeves-in-governors-race-with-just-one-month-remaining/,,https://www.realclearpolitics.com/docs/2023/Magnolia_Tribune-Mason_Dixon_Governors_Poll_October_2023.pdf,"",,,9551,2023,Governor,0,,11/7/23,general,false,false,,DEM,Presley,30948,Brandon E. Presley,43.0
